date,average,maximum,minimum,ref2010,ref2015,current
2017-08-20,0.124,0.938,0.000,0.000,0.000,0.037
2017-08-21,0.022,0.115,0.000,0.000,0.023,0.001
2017-08-22,0.030,0.155,0.000,0.000,0.001,0.025
2017-08-23,0.010,0.040,0.000,0.000,0.003,0.000
2017-08-24,0.044,0.285,0.000,0.026,0.028,0.000
2017-08-25,0.209,1.535,0.000,0.000,0.152,0.000
2017-08-26,0.127,0.527,0.000,0.000,0.093,0.000
2017-08-27,0.091,0.377,0.000,0.000,0.052,0.243
2017-08-28,0.051,0.374,0.000,0.000,0.036,0.014
2017-08-29,0.133,0.551,0.000,0.000,0.345,0.016
2017-08-30,0.049,0.230,0.000,0.033,0.006,0.177
2017-08-31,0.031,0.154,0.000,0.001,0.000,0.003
2017-09-01,0.036,0.232,0.000,0.000,0.232,0.000
2017-09-02,0.103,0.952,0.000,0.000,0.009,0.000
2017-09-03,0.025,0.078,0.000,0.001,0.000,0.000
2017-09-04,0.074,0.413,0.000,0.039,0.000,0.413
2017-09-05,0.079,0.388,0.000,0.001,0.388,0.021
2017-09-06,0.033,0.189,0.000,0.000,0.007,0.189
2017-09-07,0.041,0.180,0.000,0.135,0.060,0.003
2017-09-08,0.521,5.138,0.000,0.002,0.511,0.001
2017-09-09,0.038,0.237,0.000,0.000,0.237,0.003
2017-09-10,0.137,1.388,0.000,0.000,0.004,0.019
2017-09-11,0.060,0.500,0.000,0.000,0.000,0.043
2017-09-12,0.042,0.225,0.000,0.000,0.000,0.001
2017-09-13,0.040,0.284,0.000,0.000,0.000,0.000
2017-09-14,0.030,0.191,0.000,0.191,0.000,0.000
2017-09-15,0.109,0.480,0.000,0.018,0.097,0.069
2017-09-16,0.011,0.067,0.000,0.000,0.018,0.005
2017-09-17,0.090,0.661,0.000,0.661,0.000,0.007
2017-09-18,0.395,4.231,0.000,0.012,0.000,0.000
2017-09-19,0.149,0.763,0.000,0.763,0.000,0.000
2017-09-20,0.108,0.693,0.000,0.022,0.693,0.000
2017-09-21,0.018,0.092,0.000,0.000,0.019,0.000
2017-09-22,0.048,0.377,0.000,0.000,0.001,0.001
2017-09-23,0.111,0.612,0.000,0.000,0.612,0.178
2017-09-24,0.108,0.976,0.000,0.002,0.031,0.114
2017-09-25,0.009,0.063,0.000,0.000,0.000,0.002
2017-09-26,0.016,0.087,0.000,0.087,0.000,0.000
2017-09-27,0.003,0.014,0.000,0.002,0.000,0.000
2017-09-28,0.018,0.079,0.000,0.079,0.000,0.034
2017-09-29,0.165,1.556,0.000,0.015,0.195,0.001
2017-09-30,0.579,5.696,0.000,0.001,5.696,0.017
2017-10-01,0.044,0.177,0.000,0.036,0.112,0.084
2017-10-02,0.077,0.382,0.000,0.008,0.002,0.055
2017-10-03,0.203,1.327,0.000,0.115,0.003,0.007
2017-10-04,0.133,1.101,0.000,0.002,0.000,1.101
2017-10-05,0.662,3.296,0.000,0.003,2.212,1.614
2017-10-06,0.659,5.847,0.000,0.374,0.039,5.847
2017-10-07,0.264,2.065,0.000,0.007,0.000,2.065
2017-10-08,0.291,1.279,0.000,0.002,0.405,1.279
2017-10-09,0.177,1.035,0.000,0.099,0.010,0.657
2017-10-10,0.197,1.068,0.000,0.002,0.000,0.013
2017-10-11,0.555,4.856,0.000,0.000,0.000,0.092
2017-10-12,0.046,0.169,0.000,0.000,0.169,0.004
2017-10-13,0.306,1.730,0.000,0.019,1.730,1.022
2017-10-14,0.670,5.834,0.000,0.000,0.031,0.139
2017-10-15,0.621,1.977,0.000,1.662,0.000,0.172
2017-10-16,1.654,13.768,0.000,2.081,0.026,0.003
2017-10-17,0.634,2.802,0.000,2.321,1.772,0.030
2017-10-18,0.545,2.631,0.000,0.165,0.132,2.631
2017-10-19,0.540,1.963,0.000,0.360,0.468,0.251
2017-10-20,0.439,2.431,0.000,0.080,0.746,0.468
2017-10-21,0.422,1.660,0.000,0.211,1.383,0.009
2017-10-22,0.637,2.628,0.000,0.129,1.511,2.502
2017-10-23,0.895,3.624,0.076,0.147,2.954,0.901
2017-10-24,1.489,7.744,0.011,3.265,0.387,0.780
2017-10-25,1.202,3.461,0.014,2.365,2.887,0.014
2017-10-26,0.720,4.536,0.001,1.813,0.257,0.001
2017-10-27,1.265,8.937,0.006,0.479,0.221,0.209
2017-10-28,0.818,2.541,0.014,2.541,0.434,0.179
2017-10-29,0.664,3.732,0.000,0.344,0.238,0.003
2017-10-30,0.541,2.662,0.000,1.496,0.018,0.000
2017-10-31,0.571,2.053,0.000,0.418,0.479,0.000
2017-11-01,1.546,7.223,0.000,0.034,7.223,0.000
2017-11-02,2.744,13.633,0.143,0.697,1.611,0.630
2017-11-03,1.569,5.733,0.007,0.733,0.344,3.634
2017-11-04,1.822,9.391,0.000,0.021,1.034,0.782
2017-11-05,1.831,6.880,0.015,0.269,0.097,0.015
2017-11-06,1.761,8.897,0.005,1.895,1.652,0.146
2017-11-07,2.279,10.661,0.018,0.876,0.399,10.661
2017-11-08,3.628,15.212,0.002,0.970,3.925,14.345
2017-11-09,0.611,2.954,0.002,0.371,0.562,2.954
2017-11-10,1.938,8.597,0.019,1.771,5.958,8.597
2017-11-11,3.572,27.071,0.002,0.033,2.316,2.978
2017-11-12,2.639,9.600,0.000,0.187,7.727,9.600
2017-11-13,1.515,4.595,0.000,0.013,4.595,0.781
2017-11-14,3.458,25.684,0.000,3.697,1.233,0.025
2017-11-15,1.376,8.614,0.000,0.450,8.614,0.123
2017-11-16,1.629,6.292,0.000,0.451,3.128,0.178
2017-11-17,1.395,8.093,0.000,1.335,8.093,0.008
2017-11-18,1.169,4.529,0.000,4.529,3.192,0.135
2017-11-19,2.051,9.694,0.004,4.131,3.566,0.095
2017-11-20,3.523,18.666,0.000,4.436,18.666,0.002
2017-11-21,0.749,3.598,0.000,0.102,3.598,0.034
2017-11-22,0.745,2.365,0.000,0.001,1.503,0.001
2017-11-23,2.318,20.090,0.000,0.912,20.090,0.000
